FID,MANZENT,TIMES_SELECTED,TOTAL_VIVIENDAS,REGION,PROVINCIA,COMUNA,NOMBRE_DISTRITO
71314,10201011001054,1,18,REGIÓN DE LOS LAGOS,CHILOÉ,CASTRO,CASTRO
1813,13101151001004,1,25,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,SANTIAGO,SAN DIEGO
91867,5201011001022,1,95,REGIÓN DE VALPARAÍSO,ISLA DE PASCUA,ISLA DE PASCUA,HANGA ROA
74720,9101181004020,1,27,REGIÓN DE LA ARAUCANÍA,CAUTÍN,TEMUCO,JAVIERA CARRERA
90995,5109181005007,1,34,REGIÓN DE VALPARAÍSO,VALPARAÍSO,VIÑA DEL MAR,QUINTA VERGARA
84755,5101031002026,1,16,REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,CERRO SANTO DOMINGO
2798,13104071003017,1,15,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,CONCHALÍ,EL CORTIJO
131088,2201081001046,1,206,REGIÓN DE ANTOFAGASTA,EL LOA,CALAMA,JAVIERA CARRERA
113304,14101081006036,1,40,REGIÓN DE LOS RÍOS,VALDIVIA,VALDIVIA,LAS MULATAS
78483,9108051002020,1,16,REGIÓN DE LA ARAUCANÍA,CAUTÍN,LAUTARO,ESTACIÓN PISCÍCOLA
8248,13110201001014,1,32,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LA FLORIDA,SÓTERO DEL RÍO
92680,5304011001005,1,21,REGIÓN DE VALPARAÍSO,LOS ANDES,SAN ESTEBAN,LA ERMITA
7074,13109041001019,1,44,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LA CISTERNA,EL PARRÓN
6090,13106101004901,1,96,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,ESTACIÓN CENTRAL,PILA DEL GANSO
90289,5109151007002,1,447,REGIÓN DE VALPARAÍSO,VALPARAÍSO,VIÑA DEL MAR,MIRAFLORES
38606,13402011004017,1,24,REGIÓN METROPOLITANA DE SANTIAGO,MAIPO,BUIN,BUIN
47059,13201051007018,1,216,REGIÓN METROPOLITANA DE SANTIAGO,CORDILLERA,PUENTE ALTO,BAJOS DE MENA
50926,6101091001003,1,49,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,RANCAGUA,LA GAMBOINA
16366,13117071003017,1,24,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LO PRADO,NEPTUNO
90365,5109151006001,1,186,REGIÓN DE VALPARAÍSO,VALPARAÍSO,VIÑA DEL MAR,MIRAFLORES
98290,5605011008522,1,331,REGIÓN DE VALPARAÍSO,SAN ANTONIO,EL TABO,EL TABO
73381,10301181001901,1,35,REGIÓN DE LOS LAGOS,OSORNO,OSORNO,CONCEPCION
49358,6101151009016,1,229,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,RANCAGUA,LA FERIA
73749,10305011002044,1,74,REGIÓN DE LOS LAGOS,OSORNO,RÍO NEGRO,RÍO NEGRO
132295,16101031001018,1,52,REGIÓN DE ÑUBLE,DIGUILLÍN,CHILLÁN,ESTADIO
24191,13120041002001,1,189,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,ÑUÑOA,CHACRA VALPARAÍSO
88489,5109041002015,1,48,REGIÓN DE VALPARAÍSO,VALPARAÍSO,VIÑA DEL MAR,REÑACA
27108,13124061004017,1,33,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,PUDAHUEL,SANTA CORINA
126541,15101121002508,1,150,REGIÓN DE ARICA Y PARINACOTA,ARICA,ARICA,FUERTE CIUDADELA
142102,8102021004001,1,118,REGIÓN DEL BIOBÍO,CONCEPCIÓN,CORONEL,VILLA MORA
2012,13103081002022,1,39,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,CERRO NAVIA,VICTORIA
88824,5109051001022,1,126,REGIÓN DE VALPARAÍSO,VALPARAÍSO,VIÑA DEL MAR,ACHUPALLAS
30364,13128071003008,1,411,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,RENCA,EL PEREJIL
13301,13113051003001,1,74,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LA REINA,PLAZA OSSANDÓN
132368,16101031003017,1,10,REGIÓN DE ÑUBLE,DIGUILLÍN,CHILLÁN,ESTADIO
143078,8106011002043,1,27,REGIÓN DEL BIOBÍO,CONCEPCIÓN,LOTA,LOTA ALTO
7656,13106081004026,1,20,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,ESTACIÓN CENTRAL,LAS PARCELAS
24107,13120011008005,1,457,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,ÑUÑOA,SIMÓN BOLIVAR
27042,13125041010027,1,37,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,QUILICURA,MANUEL ANTONIO MATTA
131524,2201111003051,1,54,REGIÓN DE ANTOFAGASTA,EL LOA,CALAMA,MAIPÚ
37774,13402041001500,1,319,REGIÓN METROPOLITANA DE SANTIAGO,MAIPO,BUIN,MAIPO
135513,16201011003035,1,38,REGIÓN DE ÑUBLE,ITATA,QUIRIHUE,QUIRIHUE
147440,8112061002024,1,14,REGIÓN DEL BIOBÍO,CONCEPCIÓN,HUALPÉN,CERRO VERDE
114786,14107031002043,1,25,REGIÓN DE LOS RÍOS,VALDIVIA,PAILLACO,PAILLACO
18630,13119081001002,1,50,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,MAIPÚ,PORTALES
2986,13104091001010,1,359,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,CONCHALÍ,MUNICIPALIDAD
17268,13118041005002,1,33,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,MACUL,CAMINO AGRÍCOLA
147104,8112021005023,1,18,REGIÓN DEL BIOBÍO,CONCEPCIÓN,HUALPÉN,HUALPENCILLO
91192,5109101003038,2,241,REGIÓN DE VALPARAÍSO,VALPARAÍSO,VIÑA DEL MAR,ÁLVAREZ
76345,9101121003021,1,30,REGIÓN DE LA ARAUCANÍA,CAUTÍN,TEMUCO,SAN CARLOS
30135,13126051002901,1,7,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,QUINTA NORMAL,QUIDORA
24021,13120111004006,1,508,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,ÑUÑOA,HOSPITAL DE CARABINEROS
117778,3103011001088,1,19,REGIÓN DE ATACAMA,COPIAPÓ,TIERRA AMARILLA,TIERRA AMARILLA
77208,9102021002035,1,13,REGIÓN DE LA ARAUCANÍA,CAUTÍN,CARAHUE,CEMENTERIO
93107,5301061001014,1,22,REGIÓN DE VALPARAÍSO,LOS ANDES,LOS ANDES,CHACABUCO
88352,5109041001003,1,77,REGIÓN DE VALPARAÍSO,VALPARAÍSO,VIÑA DEL MAR,REÑACA
33733,13129041002045,1,46,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,SAN JOAQUÍN,EDWARDS BELLO SUR
110597,4301081001004,1,9,REGIÓN DE COQUIMBO,LIMARÍ,OVALLE,LAGUNILLAS
81820,9119101001030,1,24,REGIÓN DE LA ARAUCANÍA,CAUTÍN,VILCÚN,CAJÓN
77886,9101061004064,1,103,REGIÓN DE LA ARAUCANÍA,CAUTÍN,TEMUCO,PUEBLO NUEVO
146481,8111031006009,1,274,REGIÓN DEL BIOBÍO,CONCEPCIÓN,TOMÉ,EL MORRO
131809,2203011001154,1,53,REGIÓN DE ANTOFAGASTA,EL LOA,SAN PEDRO DE ATACAMA,SAN PEDRO DE ATACAMA
54436,6301011008003,1,36,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,SAN FERNANDO,MUNICIPALIDAD
92841,5402051002005,1,10,REGIÓN DE VALPARAÍSO,PETORCA,CABILDO,CABILDO
25297,13123031002004,1,233,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,PROVIDENCIA,LOS LEONES
147671,8110141005021,1,373,REGIÓN DEL BIOBÍO,CONCEPCIÓN,TALCAHUANO,CARRIEL
47268,13121011002018,1,31,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,PEDRO AGUIRRE CERDA,LA VICTORIA
14586,13115011009008,1,58,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LO BARNECHEA,LA DEHESA
120832,1101071001010,1,7,REGIÓN DE TARAPACÁ,IQUIQUE,IQUIQUE,PARQUE BALMACEDA
87503,5103011007008,1,36,REGIÓN DE VALPARAÍSO,VALPARAÍSO,CONCÓN,CONCÓN
88168,5109171001009,1,17,REGIÓN DE VALPARAÍSO,VALPARAÍSO,VIÑA DEL MAR,REÑACA ALTO
130773,2201081002046,1,77,REGIÓN DE ANTOFAGASTA,EL LOA,CALAMA,JAVIERA CARRERA
22336,13120101007025,1,25,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,ÑUÑOA,CRESCENTE ERRÁZURIZ
57040,7101081003014,1,10,REGIÓN DEL MAULE,TALCA,TALCA,ESTADIO FISCAL
1407,13101041004001,1,200,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,SANTIAGO,BRASIL
7086,13109041002008,1,48,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LA CISTERNA,EL PARRÓN
1485,13101061003009,1,59,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,SANTIAGO,PORTALES
23023,13122021002033,1,47,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,PEÑALOLÉN,PEÑALOLÉN
136864,16109011001024,1,36,REGIÓN DE ÑUBLE,DIGUILLÍN,YUNGAY,YUNGAY
91018,5109111002012,1,53,REGIÓN DE VALPARAÍSO,VALPARAÍSO,VIÑA DEL MAR,RECREO
129187,2101021002501,1,14,REGIÓN DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,PORTALES
33323,13132041008011,1,32,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,VITACURA,CLUB DE GOLF
20556,13119061002035,1,31,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,MAIPÚ,SAN MARTÍN
63041,7401061001027,1,266,REGIÓN DEL MAULE,LINARES,LINARES,EL ROSARIO
47366,13121061001020,1,462,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,PEDRO AGUIRRE CERDA,LO VALLEDOR NORTE
32780,13130011002005,1,37,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,SAN MIGUEL,BARROS LUCO
74778,9101041003018,1,58,REGIÓN DE LA ARAUCANÍA,CAUTÍN,TEMUCO,SANTA ELENA
115314,3101061009021,1,30,REGIÓN DE ATACAMA,COPIAPÓ,COPIAPÓ,CERRO
98925,5701021002015,1,21,REGIÓN DE VALPARAÍSO,SAN FELIPE DE ACONCAGUA,SAN FELIPE,LA ESCUADRA
21200,13119171001017,1,34,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,MAIPÚ,SAN JOSÉ
46758,13201141001001,1,19,REGIÓN METROPOLITANA DE SANTIAGO,CORDILLERA,PUENTE ALTO,EJÉRCITO LIBERTADOR
16210,13115021004001,1,129,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LO BARNECHEA,EL ARRAYÁN
33220,13132041007013,1,133,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,VITACURA,CLUB DE GOLF
14391,13114051003004,1,370,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LAS CONDES,ESTADIO ITALIANO
22402,13120071004002,1,792,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,ÑUÑOA,PLAZA ZAÑARTU
27160,13124061002020,1,29,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,PUDAHUEL,SANTA CORINA
17682,13119201007024,1,58,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,MAIPÚ,LOS PAJARITOS
119367,12101081001033,1,25,REGIÓN DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,MAGALLANES,PUNTA ARENAS,DIECIOCHO DE SEPTIEMBRE
39677,13501021002003,1,38,REGIÓN METROPOLITANA DE SANTIAGO,MELIPILLA,MELIPILLA,MELIPILLA ORIENTE
42899,13605021007007,1,59,REGIÓN METROPOLITANA DE SANTIAGO,TALAGANTE,PEÑAFLOR,MALLOCO
89607,5109141002019,1,106,REGIÓN DE VALPARAÍSO,VALPARAÍSO,VIÑA DEL MAR,GLORIAS NAVALES
21774,13119231006027,1,24,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,MAIPÚ,CIUDAD SATÉLITE
53653,6117011003003,1,36,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,SAN VICENTE,SAN VICENTE
129938,2101051003034,1,6,REGIÓN DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,MIRAMAR
95150,5601051005021,1,42,REGIÓN DE VALPARAÍSO,SAN ANTONIO,SAN ANTONIO,BARRANCAS
23773,13122081004029,1,48,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,PEÑALOLÉN,QUEBRADA CAMARONES
80598,9201031001057,1,20,REGIÓN DE LA ARAUCANÍA,MALLECO,ANGOL,EL CAÑÓN
97649,5604011006003,1,151,REGIÓN DE VALPARAÍSO,SAN ANTONIO,EL QUISCO,EL QUISCO
150772,8301201003021,1,119,REGIÓN DEL BIOBÍO,BIOBÍO,LOS ÁNGELES,AVENIDA MAIPÚ
115911,14204011002013,1,16,REGIÓN DE LOS RÍOS,RANCO,RÍO BUENO,RÍO BUENO
137711,8306021001037,1,232,REGIÓN DEL BIOBÍO,BIOBÍO,NACIMIENTO,PICHÚN
110041,4201011002014,1,18,REGIÓN DE COQUIMBO,CHOAPA,ILLAPEL,CIUDAD ORIENTE
106347,4102171004024,1,18,REGIÓN DE COQUIMBO,ELQUI,COQUIMBO,TIERRAS BLANCAS
100559,5801091001008,1,28,REGIÓN DE VALPARAÍSO,MARGA MARGA,QUILPUÉ,EL SAUCE
6874,13109021003018,1,24,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LA CISTERNA,OCHAGAVÍA
1566,13101031007003,1,135,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,SANTIAGO,AMUNÁTEGUI
148813,8202041002007,1,33,REGIÓN DEL BIOBÍO,ARAUCO,ARAUCO,ARAUCO
61433,7201161001036,1,15,REGIÓN DEL MAULE,CAUQUENES,CAUQUENES,PILLÉN
53991,6301111003011,1,40,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,SAN FERNANDO,LOS RULOS
83962,5101211001029,1,26,REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA
89533,5109121003033,1,16,REGIÓN DE VALPARAÍSO,VALPARAÍSO,VIÑA DEL MAR,GÓMEZ CARREÑO
151343,8301031007019,1,134,REGIÓN DEL BIOBÍO,BIOBÍO,LOS ÁNGELES,PLAZA PINTO
109980,4201011002029,1,6,REGIÓN DE COQUIMBO,CHOAPA,ILLAPEL,CIUDAD ORIENTE
17670,13119201001011,1,12,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,MAIPÚ,LOS PAJARITOS
110215,4201091001067,1,20,REGIÓN DE COQUIMBO,CHOAPA,ILLAPEL,CUZCUZ
32769,13130061002014,1,252,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,SAN MIGUEL,EL LLANO
123625,1401011002115,1,32,REGIÓN DE TARAPACÁ,TAMARUGAL,POZO ALMONTE,POZO ALMONTE
334,13102031002040,1,29,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,CERRILLOS,DIVINO MAESTRO
76069,9101051004007,1,8,REGIÓN DE LA ARAUCANÍA,CAUTÍN,TEMUCO,SANTA ROSA
93268,5301011004026,1,16,REGIÓN DE VALPARAÍSO,LOS ANDES,LOS ANDES,LA FERIA
67511,10101171002013,1,23,REGIÓN DE LOS LAGOS,LLANQUIHUE,PUERTO MONTT,LA PALOMA
99833,5801011005027,1,33,REGIÓN DE VALPARAÍSO,MARGA MARGA,QUILPUÉ,EL RETIRO
51995,6104041001018,1,39,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,COLTAUCO,PARRAL
122829,15101181002029,1,7,REGIÓN DE ARICA Y PARINACOTA,ARICA,ARICA,CANCHA RAYADA
68389,10101161002505,1,120,REGIÓN DE LOS LAGOS,LLANQUIHUE,PUERTO MONTT,LAS QUEMAS
28952,13126081001030,1,37,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,QUINTA NORMAL,CATAMARCA
24643,13123041007901,1,378,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,PROVIDENCIA,POCURO
1625,13101041002012,1,103,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,SANTIAGO,BRASIL
35066,13132021004003,1,67,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,VITACURA,ESTADIO MANQUEHUE
80880,9201021002015,1,29,REGIÓN DE LA ARAUCANÍA,MALLECO,ANGOL,HOSPITAL
22691,13120081004015,1,117,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,ÑUÑOA,ESTADIO NACIONAL
113175,14101071002053,1,129,REGIÓN DE LOS RÍOS,VALDIVIA,VALDIVIA,TENIENTE MERINO
148548,8206011001002,1,20,REGIÓN DEL BIOBÍO,ARAUCO,LOS ÁLAMOS,LOS ÁLAMOS
110258,4201011002037,1,22,REGIÓN DE COQUIMBO,CHOAPA,ILLAPEL,CIUDAD ORIENTE
103988,5401051001039,1,29,REGIÓN DE VALPARAÍSO,PETORCA,LA LIGUA,PLACILLA
88296,5107011012018,1,20,REGIÓN DE VALPARAÍSO,VALPARAÍSO,QUINTERO,QUINTERO
54312,6301081001012,1,86,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,SAN FERNANDO,AGUA BUENA
75709,9101061001017,1,23,REGIÓN DE LA ARAUCANÍA,CAUTÍN,TEMUCO,PUEBLO NUEVO
49071,13301061007500,1,42,REGIÓN METROPOLITANA DE SANTIAGO,CHACABUCO,COLINA,COLINA ORIENTE
61071,7301051004010,1,23,REGIÓN DEL MAULE,CURICÓ,CURICÓ,CONVENTO VIEJO
4710,13105041001005,1,109,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,EL BOSQUE,SARGENTO ALDEA
81261,9202021002007,1,40,REGIÓN DE LA ARAUCANÍA,MALLECO,COLLIPULLI,CEMENTERIO
30817,13127111001501,1,56,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,RECOLETA,EMILIANO ZAPATA
124514,1107021008004,1,45,REGIÓN DE TARAPACÁ,IQUIQUE,ALTO HOSPICIO,ALTO HOSPICIO
136258,8207021001005,1,7,REGIÓN DEL BIOBÍO,ARAUCO,TIRÚA,QUIDICO
96097,5502031003501,1,20,REGIÓN DE VALPARAÍSO,QUILLOTA,CALERA,ARTIFICIO
149906,8202011001050,1,14,REGIÓN DEL BIOBÍO,ARAUCO,ARAUCO,LARAQUETE
1277,13101081003017,1,56,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,SANTIAGO,SAN SATURNINO
139992,8101161011008,1,15,REGIÓN DEL BIOBÍO,CONCEPCIÓN,CONCEPCIÓN,LA TOMA
133383,16101141001025,1,24,REGIÓN DE ÑUBLE,DIGUILLÍN,CHILLÁN,PUENTE ÑUBLE
68471,10101061005022,1,179,REGIÓN DE LOS LAGOS,LLANQUIHUE,PUERTO MONTT,PELLUCO
14318,13114071002008,1,9,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LAS CONDES,CERRO APOQUINDO
38610,13402011005011,1,690,REGIÓN METROPOLITANA DE SANTIAGO,MAIPO,BUIN,BUIN
86557,5101131004006,1,25,REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,CERRO LA CRUZ
147445,8112061003053,1,37,REGIÓN DEL BIOBÍO,CONCEPCIÓN,HUALPÉN,CERRO VERDE
19808,13119071015014,1,44,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,MAIPÚ,MAIPÚ PONIENTE
45411,13201141007015,1,361,REGIÓN METROPOLITANA DE SANTIAGO,CORDILLERA,PUENTE ALTO,EJÉRCITO LIBERTADOR
79189,9109011002049,1,42,REGIÓN DE LA ARAUCANÍA,CAUTÍN,LONCOCHE,LONCOCHE ORIENTE
135789,16301011001043,1,15,REGIÓN DE ÑUBLE,PUNILLA,SAN CARLOS,CEMENTERIO
33799,13129051004002,1,30,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,SAN JOAQUÍN,LA CASTRINA
150542,8301211004045,1,18,REGIÓN DEL BIOBÍO,BIOBÍO,LOS ÁNGELES,SOR VICENTA
6771,13108011005014,1,604,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,INDEPENDENCIA,INDEPENDENCIA
27867,13124071001501,1,442,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,PUDAHUEL,LO AGUIRRE
94972,5601061004901,1,11,REGIÓN DE VALPARAÍSO,SAN ANTONIO,SAN ANTONIO,LO GALLARDO
23514,13122081002015,1,148,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,PEÑALOLÉN,QUEBRADA CAMARONES
104514,4101051008027,1,39,REGIÓN DE COQUIMBO,ELQUI,LA SERENA,LA PAMPA
32696,13129031002901,1,78,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,SAN JOAQUÍN,EDWARDS BELLO NORTE
21176,13119171004027,1,62,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,MAIPÚ,SAN JOSÉ
71010,10109011003038,1,20,REGIÓN DE LOS LAGOS,LLANQUIHUE,PUERTO VARAS,PUERTO VARAS
12425,13112031003047,1,32,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LA PINTANA,PABLO DE ROKHA
10934,13111071004056,1,38,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LA GRANJA,SAN JOSÉ DE LA ESTRELLA
36985,13401081001005,1,32,REGIÓN METROPOLITANA DE SANTIAGO,MAIPO,SAN BERNARDO,NOS
7796,13106071003002,1,37,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,ESTACIÓN CENTRAL,CHUCHUNCO
62788,7307071001045,1,20,REGIÓN DEL MAULE,CURICÓ,SAGRADA FAMILIA,VILLA PRAT
44479,13201101003047,1,19,REGIÓN METROPOLITANA DE SANTIAGO,CORDILLERA,PUENTE ALTO,LOS JARDINES
16656,13117051003041,1,21,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LO PRADO,OSCAR BONILLA
150926,8301011004012,1,55,REGIÓN DEL BIOBÍO,BIOBÍO,LOS ÁNGELES,MERCADO
80142,9112051001033,1,15,REGIÓN DE LA ARAUCANÍA,CAUTÍN,PADRE LAS CASAS,AILLACARA
138358,8305011001901,1,13,REGIÓN DEL BIOBÍO,BIOBÍO,MULCHÉN,MULCHÉN ORIENTE
142091,8103021001013,1,205,REGIÓN DEL BIOBÍO,CONCEPCIÓN,CHIGUAYANTE,MATADERO
38148,13404061001015,1,79,REGIÓN METROPOLITANA DE SANTIAGO,MAIPO,PAINE,PAINE SUR
149030,8203011004050,1,15,REGIÓN DEL BIOBÍO,ARAUCO,CAÑETE,CAÑETE
109450,4203071001901,1,690,REGIÓN DE COQUIMBO,CHOAPA,LOS VILOS,QUILIMARÍ
71059,10109011004004,1,30,REGIÓN DE LOS LAGOS,LLANQUIHUE,PUERTO VARAS,PUERTO VARAS
108890,4102081001901,1,44,REGIÓN DE COQUIMBO,ELQUI,COQUIMBO,LA HERRADURA
79261,9109011001048,1,35,REGIÓN DE LA ARAUCANÍA,CAUTÍN,LONCOCHE,LONCOCHE ORIENTE
31781,13129021004033,1,40,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,SAN JOAQUÍN,EL PINAR
119746,12101031003015,1,18,REGIÓN DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,MAGALLANES,PUNTA ARENAS,GOBERNADOR VIEL
56716,6310071001036,1,24,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,SANTA CRUZ,BARREALES
113029,14101061003041,1,38,REGIÓN DE LOS RÍOS,VALDIVIA,VALDIVIA,HUELLELHUE
45278,13201051006035,1,41,REGIÓN METROPOLITANA DE SANTIAGO,CORDILLERA,PUENTE ALTO,BAJOS DE MENA
48738,13301011011005,1,168,REGIÓN METROPOLITANA DE SANTIAGO,CHACABUCO,COLINA,COLINA
82375,9120031002003,1,49,REGIÓN DE LA ARAUCANÍA,CAUTÍN,VILLARRICA,ESTACIÓN
68825,10101071003016,1,22,REGIÓN DE LOS LAGOS,LLANQUIHUE,PUERTO MONTT,ALERCE
46944,13201141006013,1,6,REGIÓN METROPOLITANA DE SANTIAGO,CORDILLERA,PUENTE ALTO,EJÉRCITO LIBERTADOR
4051,13106101004018,1,96,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,ESTACIÓN CENTRAL,PILA DEL GANSO
79687,9114021003019,1,234,REGIÓN DE LA ARAUCANÍA,CAUTÍN,PITRUFQUÉN,PITRUFQUÉN PONIENTE
85140,5101261001003,1,59,REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,SANTOS OSSA
33089,13129061001030,1,240,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,SAN JOAQUÍN,PEDRO MIRA
44529,13201111003025,1,22,REGIÓN METROPOLITANA DE SANTIAGO,CORDILLERA,PUENTE ALTO,EL LABRADOR
29796,13125041004901,1,36,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,QUILICURA,MANUEL ANTONIO MATTA
131576,2201111004015,1,30,REGIÓN DE ANTOFAGASTA,EL LOA,CALAMA,MAIPÚ
55742,6303061001061,1,27,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,CHIMBARONGO,LA MERCED
90804,5109191001034,1,6,REGIÓN DE VALPARAÍSO,VALPARAÍSO,VIÑA DEL MAR,FORESTAL
103701,4101151006013,1,194,REGIÓN DE COQUIMBO,ELQUI,LA SERENA,UNIVERSIDAD
16042,13115011004015,1,39,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LO BARNECHEA,LA DEHESA
104885,4101061004012,1,78,REGIÓN DE COQUIMBO,ELQUI,LA SERENA,LA FLORIDA
55399,7101111009015,1,57,REGIÓN DEL MAULE,TALCA,TALCA,HUILQUILEMU
135618,16201011001004,1,28,REGIÓN DE ÑUBLE,ITATA,QUIRIHUE,QUIRIHUE
31119,13128061004007,1,16,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,RENCA,JOSÉ MIGUEL INFANTE
51050,6101071006017,1,25,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,RANCAGUA,LA CAPILLA
62916,7308011002022,1,18,REGIÓN DEL MAULE,CURICÓ,TENO,TENO
31248,13128061005023,1,46,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,RENCA,JOSÉ MIGUEL INFANTE
101767,5804051007034,1,97,REGIÓN DE VALPARAÍSO,MARGA MARGA,VILLA ALEMANA,JOSÉ MIGUEL CARRERA
130067,2101021005500,1,61,REGIÓN DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,PORTALES
14552,13115011008001,1,178,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LO BARNECHEA,LA DEHESA
27590,13124091002002,1,280,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,PUDAHUEL,FEDERICO ERRÁZURIZ
