FID,MANZENT,TIMES_SELECTED,TOTAL_VIVIENDAS,REGION,PROVINCIA,COMUNA,NOMBRE_DISTRITO
135113,16203031001028,1,165,REGIÓN DE ÑUBLE,ITATA,COELEMU,EL CALABOZO
9249,13110011002009,1,21,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LA FLORIDA,MUNICIPALIDAD
106602,4102091003030,1,19,REGIÓN DE COQUIMBO,ELQUI,COQUIMBO,ESTACIÓN
24652,13124021001003,2,111,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,PUDAHUEL,EMBALSE LO PRADO
113653,14101041001002,1,40,REGIÓN DE LOS RÍOS,VALDIVIA,VALDIVIA,LAS ÁNIMAS
39682,13501011005012,2,51,REGIÓN METROPOLITANA DE SANTIAGO,MELIPILLA,MELIPILLA,MELIPILLA PONIENTE
122218,12401011001003,1,10,REGIÓN DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,ÚLTIMA ESPERANZA,NATALES,NATALES
132859,2301031001500,2,107,REGIÓN DE ANTOFAGASTA,TOCOPILLA,TOCOPILLA,GUACHÁN
4012,13106101004013,1,48,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,ESTACIÓN CENTRAL,PILA DEL GANSO
98273,5605011004501,2,341,REGIÓN DE VALPARAÍSO,SAN ANTONIO,EL TABO,EL TABO
70138,10102141001032,3,189,REGIÓN DE LOS LAGOS,LLANQUIHUE,CALBUCO,CALBUCO
5891,13106131004001,6,497,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,ESTACIÓN CENTRAL,BERNAL DEL MERCADO
59505,7201161002019,2,161,REGIÓN DEL MAULE,CAUQUENES,CAUQUENES,PILLÉN
58134,7101111006014,1,21,REGIÓN DEL MAULE,TALCA,TALCA,HUILQUILEMU
125334,15101191002031,1,37,REGIÓN DE ARICA Y PARINACOTA,ARICA,ARICA,LAS TORRES
130553,2201091005038,1,50,REGIÓN DE ANTOFAGASTA,EL LOA,CALAMA,CHACABUCO
141065,8103031006501,2,210,REGIÓN DEL BIOBÍO,CONCEPCIÓN,CHIGUAYANTE,FÁBRICA
133872,16101151010011,3,47,REGIÓN DE ÑUBLE,DIGUILLÍN,CHILLÁN,SAN BERNARDO
141068,8103051005024,2,293,REGIÓN DEL BIOBÍO,CONCEPCIÓN,CHIGUAYANTE,LA LEONERA
131196,2201051001002,1,116,REGIÓN DE ANTOFAGASTA,EL LOA,CALAMA,REGIMIENTO
93727,5501041002018,1,214,REGIÓN DE VALPARAÍSO,QUILLOTA,QUILLOTA,CANCHA SANTA ANA
137420,8312021002500,1,112,REGIÓN DEL BIOBÍO,BIOBÍO,TUCAPEL,HUÉPIL
117386,3101241002004,2,120,REGIÓN DE ATACAMA,COPIAPÓ,COPIAPÓ,DIEGO DE ALMAGRO
12719,13112011002008,1,78,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LA PINTANA,MAPUHUÉ
117889,3201011001038,1,19,REGIÓN DE ATACAMA,CHAÑARAL,CHAÑARAL,CHAÑARAL
86512,5101251011015,2,19,REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,QUEBRADA PHILLIPPI
88307,5107011001504,3,364,REGIÓN DE VALPARAÍSO,VALPARAÍSO,QUINTERO,QUINTERO
40698,13601011002036,1,12,REGIÓN METROPOLITANA DE SANTIAGO,TALAGANTE,TALAGANTE,ESTACIÓN
37096,13303021003006,1,70,REGIÓN METROPOLITANA DE SANTIAGO,CHACABUCO,TILTIL,POLPAICO
13337,13113051002006,1,74,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LA REINA,PLAZA OSSANDÓN
114938,3101081001009,1,33,REGIÓN DE ATACAMA,COPIAPÓ,COPIAPÓ,LOS AROMOS
81750,9118021001021,1,110,REGIÓN DE LA ARAUCANÍA,CAUTÍN,TOLTÉN,QUEULE
24151,13120101004004,6,705,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,ÑUÑOA,CRESCENTE ERRÁZURIZ
89094,5109051006001,5,658,REGIÓN DE VALPARAÍSO,VALPARAÍSO,VIÑA DEL MAR,ACHUPALLAS
144018,8107061002019,2,313,REGIÓN DEL BIOBÍO,CONCEPCIÓN,PENCO,ANDALIÉN
89723,5109141001005,2,236,REGIÓN DE VALPARAÍSO,VALPARAÍSO,VIÑA DEL MAR,GLORIAS NAVALES
82636,9211011002006,1,37,REGIÓN DE LA ARAUCANÍA,MALLECO,VICTORIA,MUNICIPALIDAD
1717,13101131003004,6,906,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,SANTIAGO,ALMAGRO
22962,13122071002013,2,49,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,PEÑALOLÉN,AVENIDA PARQUE
108129,4102181007071,1,29,REGIÓN DE COQUIMBO,ELQUI,COQUIMBO,LAS ROSAS
128826,2101011018005,1,297,REGIÓN DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,LA CHIMBA
1666,13101131009005,3,858,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,SANTIAGO,ALMAGRO
127106,2101041005003,1,22,REGIÓN DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ARTURO PRAT
146004,8108041002006,4,776,REGIÓN DEL BIOBÍO,CONCEPCIÓN,SAN PEDRO DE LA PAZ,SAN PEDRO
130885,2201071003009,1,19,REGIÓN DE ANTOFAGASTA,EL LOA,CALAMA,BERNARDO O'HIGGINS
142959,8105101002500,2,64,REGIÓN DEL BIOBÍO,CONCEPCIÓN,HUALQUI,SAN ONOFRE
85322,5101161002009,1,20,REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,CERRO LAS RAMADITAS
24165,13120041001002,4,416,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,ÑUÑOA,CHACRA VALPARAÍSO
88260,5107011013012,3,241,REGIÓN DE VALPARAÍSO,VALPARAÍSO,QUINTERO,QUINTERO
73378,10301091004901,1,5,REGIÓN DE LOS LAGOS,OSORNO,OSORNO,MISIÓN DE CUINCO
138372,8306011001005,1,43,REGIÓN DEL BIOBÍO,BIOBÍO,NACIMIENTO,NACIMIENTO
43634,13201161008013,1,35,REGIÓN METROPOLITANA DE SANTIAGO,CORDILLERA,PUENTE ALTO,PORVENIR
23069,13122081002013,1,11,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,PEÑALOLÉN,QUEBRADA CAMARONES
74986,9101181003011,1,27,REGIÓN DE LA ARAUCANÍA,CAUTÍN,TEMUCO,JAVIERA CARRERA
77317,9102021002802,1,16,REGIÓN DE LA ARAUCANÍA,CAUTÍN,CARAHUE,CEMENTERIO
24299,13123051002007,4,453,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,PROVIDENCIA,DIEGO DE ALMAGRO
50629,6101151001500,4,330,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,RANCAGUA,LA FERIA
79826,9115021002015,1,97,REGIÓN DE LA ARAUCANÍA,CAUTÍN,PUCÓN,CEMENTERIO
99963,5801091001012,2,23,REGIÓN DE VALPARAÍSO,MARGA MARGA,QUILPUÉ,EL SAUCE
144766,8110141006006,2,137,REGIÓN DEL BIOBÍO,CONCEPCIÓN,TALCAHUANO,CARRIEL
140877,8102021001007,1,35,REGIÓN DEL BIOBÍO,CONCEPCIÓN,CORONEL,VILLA MORA
31301,13128051001033,1,22,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,RENCA,PLANTA ELÉCTRICA
91455,5109071007013,1,78,REGIÓN DE VALPARAÍSO,VALPARAÍSO,VIÑA DEL MAR,CHORRILLOS
72435,10301061001027,1,30,REGIÓN DE LOS LAGOS,OSORNO,OSORNO,OVEJERÍA
45661,13201091003029,1,20,REGIÓN METROPOLITANA DE SANTIAGO,CORDILLERA,PUENTE ALTO,SÓTERO DEL RIO
32745,13130061004003,5,601,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,SAN MIGUEL,EL LLANO
46074,13201131002012,2,27,REGIÓN METROPOLITANA DE SANTIAGO,CORDILLERA,PUENTE ALTO,ARTURO PRAT
74716,9101051006032,1,57,REGIÓN DE LA ARAUCANÍA,CAUTÍN,TEMUCO,SANTA ROSA
30133,13126031001901,3,604,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,QUINTA NORMAL,YUNGAY
130579,2201101002015,1,37,REGIÓN DE ANTOFAGASTA,EL LOA,CALAMA,MANUEL RODRÍGUEZ
49790,6101111003012,1,11,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,RANCAGUA,SANTA LEONOR
79087,9114021001027,1,30,REGIÓN DE LA ARAUCANÍA,CAUTÍN,PITRUFQUÉN,PITRUFQUÉN PONIENTE
119866,12101031005020,2,55,REGIÓN DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,MAGALLANES,PUNTA ARENAS,GOBERNADOR VIEL
148693,8206041002053,1,72,REGIÓN DEL BIOBÍO,ARAUCO,LOS ÁLAMOS,TRES PINOS
65387,7408071001901,1,25,REGIÓN DEL MAULE,LINARES,YERBAS BUENAS,PEÑUELAS
115120,3101211001014,2,279,REGIÓN DE ATACAMA,COPIAPÓ,COPIAPÓ,PUNTA NEGRA
91566,5109051005001,2,273,REGIÓN DE VALPARAÍSO,VALPARAÍSO,VIÑA DEL MAR,ACHUPALLAS
8368,13110031007015,1,22,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LA FLORIDA,GERÓNIMO DE ALDERETE
49035,13301061003046,1,19,REGIÓN METROPOLITANA DE SANTIAGO,CHACABUCO,COLINA,COLINA ORIENTE
60097,7105011001508,1,20,REGIÓN DEL MAULE,TALCA,MAULE,MAULE
49526,6101061005023,1,9,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,RANCAGUA,CENTENARIIO
65955,11201041001031,1,30,REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,AYSÉN,AYSÉN,VALLE LOS LAGOS
114924,3101071002018,1,67,REGIÓN DE ATACAMA,COPIAPÓ,COPIAPÓ,REGIMIENTO
53225,6109021001024,2,74,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,MALLOA,PELEQUÉN
54092,6301111004006,2,196,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,SAN FERNANDO,LOS RULOS
76369,9101121003018,1,7,REGIÓN DE LA ARAUCANÍA,CAUTÍN,TEMUCO,SAN CARLOS
67606,10101031002013,1,28,REGIÓN DE LOS LAGOS,LLANQUIHUE,PUERTO MONTT,MIRASOL
113465,14101071006049,1,30,REGIÓN DE LOS RÍOS,VALDIVIA,VALDIVIA,TENIENTE MERINO
113116,14101071002042,1,31,REGIÓN DE LOS RÍOS,VALDIVIA,VALDIVIA,TENIENTE MERINO
31999,13127111005014,3,758,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,RECOLETA,EMILIANO ZAPATA
94820,5601061006013,2,119,REGIÓN DE VALPARAÍSO,SAN ANTONIO,SAN ANTONIO,LO GALLARDO
90570,5109101005003,3,213,REGIÓN DE VALPARAÍSO,VALPARAÍSO,VIÑA DEL MAR,ÁLVAREZ
87517,5103011007019,1,41,REGIÓN DE VALPARAÍSO,VALPARAÍSO,CONCÓN,CONCÓN
116300,14201091005050,2,99,REGIÓN DE LOS RÍOS,RANCO,LA UNIÓN,TRAIGUÉN
85739,5101251008013,1,37,REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,QUEBRADA PHILLIPPI
62924,7308011002029,1,19,REGIÓN DEL MAULE,CURICÓ,TENO,TENO
19812,13119071006029,3,68,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,MAIPÚ,MAIPÚ PONIENTE
65525,11101011005006,1,26,REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,COYHAIQUE,COYHAIQUE,COYHAIQUE
72667,10301051007034,1,31,REGIÓN DE LOS LAGOS,OSORNO,OSORNO,RAHUE
7010,13109011003012,1,167,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LA CISTERNA,LA CISTERNA
33454,13132041005025,1,12,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,VITACURA,CLUB DE GOLF
32585,13131051003020,1,19,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,SAN RAMÓN,LA BANDERA
133478,16101011004001,1,257,REGIÓN DE ÑUBLE,DIGUILLÍN,CHILLÁN,PLAZA DE ARMAS
21858,13119231005019,2,57,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,MAIPÚ,CIUDAD SATÉLITE
127095,2101171001019,1,19,REGIÓN DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,OSCAR BONILLA
142351,8102031005009,1,17,REGIÓN DEL BIOBÍO,CONCEPCIÓN,CORONEL,SCHWAGER
139204,8101191002019,1,66,REGIÓN DEL BIOBÍO,CONCEPCIÓN,CONCEPCIÓN,POBLACIÓN BAQUEDANO
31538,13129011002012,1,37,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,SAN JOAQUÍN,SAN JOAQUÍN
30261,13127051003002,1,72,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,RECOLETA,SALZBURGO
6153,13107011004015,1,11,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,HUECHURABA,HUECHURABA
33896,13130071001001,2,455,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,SAN MIGUEL,CIUDAD DEL NIÑO
11992,13111031003008,1,60,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LA GRANJA,MALAQUÍAS CONCHA
41902,13604041004044,1,78,REGIÓN METROPOLITANA DE SANTIAGO,TALAGANTE,PADRE HURTADO,VILLA LOS SILOS
51823,6102011002027,2,62,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,CODEGUA,CODEGUA
132664,16101131004008,1,25,REGIÓN DE ÑUBLE,DIGUILLÍN,CHILLÁN,ESCUELA DE AGRONOMÍA
25467,13123041003019,2,18,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,PROVIDENCIA,POCURO
17090,13116011004007,1,17,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LO ESPEJO,LO ESPEJO
16182,13115011007004,7,401,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LO BARNECHEA,LA DEHESA
41332,13604031002012,1,84,REGIÓN METROPOLITANA DE SANTIAGO,TALAGANTE,PADRE HURTADO,PADRE HURTADO
52278,6108031001061,1,74,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,MACHALÍ,LA POBLACIÓN
79914,9115021002501,1,129,REGIÓN DE LA ARAUCANÍA,CAUTÍN,PUCÓN,CEMENTERIO
43766,13201171002031,1,189,REGIÓN METROPOLITANA DE SANTIAGO,CORDILLERA,PUENTE ALTO,PADRE HURTADO
41517,13201121001020,1,35,REGIÓN METROPOLITANA DE SANTIAGO,CORDILLERA,PUENTE ALTO,LOS TOROS
96231,5506021001018,1,23,REGIÓN DE VALPARAÍSO,QUILLOTA,NOGALES,PUCALÁN
122875,15101181004002,1,89,REGIÓN DE ARICA Y PARINACOTA,ARICA,ARICA,CANCHA RAYADA
104633,4101041001002,1,568,REGIÓN DE COQUIMBO,ELQUI,LA SERENA,LAS VEGAS
16175,13115011002004,4,408,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LO BARNECHEA,LA DEHESA
119740,12101031001022,1,9,REGIÓN DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,MAGALLANES,PUNTA ARENAS,GOBERNADOR VIEL
72088,10205011001018,3,138,REGIÓN DE LOS LAGOS,CHILOÉ,DALCAHUE,DALCAHUE
22925,13122081002008,1,152,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,PEÑALOLÉN,QUEBRADA CAMARONES
54500,6301011007009,1,24,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,SAN FERNANDO,MUNICIPALIDAD
8482,13109051001005,5,521,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LA CISTERNA,VICUÑA MACKENNA
58657,7101071006010,1,34,REGIÓN DEL MAULE,TALCA,TALCA,COOPERATIVA
146077,8110171001015,1,21,REGIÓN DEL BIOBÍO,CONCEPCIÓN,TALCAHUANO,ZUNICO
52292,6108031001004,4,168,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,MACHALÍ,LA POBLACIÓN
18253,13117021002023,1,15,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LO PRADO,BLANQUEADO
104276,4101171005011,3,246,REGIÓN DE COQUIMBO,ELQUI,LA SERENA,EL OLIVAR
42976,13605011005032,2,207,REGIÓN METROPOLITANA DE SANTIAGO,TALAGANTE,PEÑAFLOR,PEÑAFLOR
113785,14101081010502,1,28,REGIÓN DE LOS RÍOS,VALDIVIA,VALDIVIA,LAS MULATAS
135503,16201011003029,1,26,REGIÓN DE ÑUBLE,ITATA,QUIRIHUE,QUIRIHUE
80416,9201151004052,1,66,REGIÓN DE LA ARAUCANÍA,MALLECO,ANGOL,ESTACIÓN
71423,10201011006056,2,34,REGIÓN DE LOS LAGOS,CHILOÉ,CASTRO,CASTRO
45672,13201101004016,1,20,REGIÓN METROPOLITANA DE SANTIAGO,CORDILLERA,PUENTE ALTO,LOS JARDINES
27156,13124061002023,1,216,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,PUDAHUEL,SANTA CORINA
98980,5701031004001,1,23,REGIÓN DE VALPARAÍSO,SAN FELIPE DE ACONCAGUA,SAN FELIPE,LOS GRANEROS
8432,13109061001028,1,23,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LA CISTERNA,LA CULTURA
25892,13122031005042,3,210,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,PEÑALOLÉN,LO HERMIDA
2677,13104011001008,2,24,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,CONCHALÍ,CONCHALÍ
141798,8102031003500,1,159,REGIÓN DEL BIOBÍO,CONCEPCIÓN,CORONEL,SCHWAGER
52939,6115041008017,1,34,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,RENGO,CÉSARES
111284,4301031005029,3,332,REGIÓN DE COQUIMBO,LIMARÍ,OVALLE,MIRADOR
40241,13501021007002,1,124,REGIÓN METROPOLITANA DE SANTIAGO,MELIPILLA,MELIPILLA,MELIPILLA ORIENTE
69616,10101061008013,3,58,REGIÓN DE LOS LAGOS,LLANQUIHUE,PUERTO MONTT,PELLUCO
83992,5101211007026,1,52,REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA
11,13101071001002,3,287,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,SANTIAGO,MATUCANA
45439,13201141007018,1,40,REGIÓN METROPOLITANA DE SANTIAGO,CORDILLERA,PUENTE ALTO,EJÉRCITO LIBERTADOR
121219,12401011006045,1,30,REGIÓN DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,ÚLTIMA ESPERANZA,NATALES,NATALES
81196,9202041002009,1,18,REGIÓN DE LA ARAUCANÍA,MALLECO,COLLIPULLI,LOLENCO
84107,5101011007503,1,30,REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,POBLACIONES PLAYA ANCHA
16477,13117071004008,1,41,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LO PRADO,NEPTUNO
10306,13111011003008,1,22,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LA GRANJA,LA GRANJA
101371,5802051001001,2,204,REGIÓN DE VALPARAÍSO,MARGA MARGA,LIMACHE,URMENETA
74016,10403041001073,1,17,REGIÓN DE LOS LAGOS,PALENA,HUALAIHUÉ,RÍO NEGRO
81165,9202021002027,1,24,REGIÓN DE LA ARAUCANÍA,MALLECO,COLLIPULLI,CEMENTERIO
66058,11201071001019,1,26,REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,AYSÉN,AYSÉN,PUERTO CHACABUCO
4340,13106071001023,1,17,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,ESTACIÓN CENTRAL,CHUCHUNCO
82723,9211041002032,1,46,REGIÓN DE LA ARAUCANÍA,MALLECO,VICTORIA,HOSPITAL
23977,13120031002004,1,471,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,ÑUÑOA,PLAZA LOS GUINDOS
13814,13113051003901,2,198,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LA REINA,PLAZA OSSANDÓN
89320,5109161001032,2,90,REGIÓN DE VALPARAÍSO,VALPARAÍSO,VIÑA DEL MAR,PABLO NERUDA
120799,1101011001026,1,131,REGIÓN DE TARAPACÁ,IQUIQUE,IQUIQUE,PUERTO
144071,8107011003501,1,9,REGIÓN DEL BIOBÍO,CONCEPCIÓN,PENCO,PENCO
147370,8112061004018,1,12,REGIÓN DEL BIOBÍO,CONCEPCIÓN,HUALPÉN,CERRO VERDE
59045,7102021004008,1,147,REGIÓN DEL MAULE,TALCA,CONSTITUCIÓN,MAGUILLÍN
26921,13125041015011,2,127,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,QUILICURA,MANUEL ANTONIO MATTA
9214,13110171005022,1,203,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LA FLORIDA,AVENIDA TRINIDAD
53511,6111011002901,1,81,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,OLIVAR,GULTRO
114231,14108011001025,1,30,REGIÓN DE LOS RÍOS,VALDIVIA,PANGUIPULLI,PANGUIPULLI
27529,13124031004002,1,26,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,PUDAHUEL,BARRANCAS
50288,6101171003022,3,368,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,RANCAGUA,RUTA CINCO SUR
317,13102031002024,1,19,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,CERRILLOS,DIVINO MAESTRO
15058,13114131008011,2,180,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LAS CONDES,CERRO SAN LUIS
126764,2101011008028,1,43,REGIÓN DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,LA CHIMBA
111851,4301021002037,1,16,REGIÓN DE COQUIMBO,LIMARÍ,OVALLE,PLAZA DE ARMAS
66325,11101121005025,1,30,REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,COYHAIQUE,COYHAIQUE,CERRO DIVISADERO
98310,5605021005503,2,130,REGIÓN DE VALPARAÍSO,SAN ANTONIO,EL TABO,LAS CRUCES
104410,4101051010018,2,31,REGIÓN DE COQUIMBO,ELQUI,LA SERENA,LA PAMPA
15265,13114141004004,1,92,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LAS CONDES,HOSPITAL DE CARABINEROS
87211,5105081005019,2,307,REGIÓN DE VALPARAÍSO,VALPARAÍSO,PUCHUNCAVÍ,CAMPICHE
98301,5605021001503,4,667,REGIÓN DE VALPARAÍSO,SAN ANTONIO,EL TABO,LAS CRUCES
144853,8108021013006,1,299,REGIÓN DEL BIOBÍO,CONCEPCIÓN,SAN PEDRO DE LA PAZ,BOCA SUR
33878,13129051003036,2,44,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,SAN JOAQUÍN,LA CASTRINA
104651,4101051006028,1,20,REGIÓN DE COQUIMBO,ELQUI,LA SERENA,LA PAMPA
45307,13201141004045,1,21,REGIÓN METROPOLITANA DE SANTIAGO,CORDILLERA,PUENTE ALTO,EJÉRCITO LIBERTADOR
3584,13104021002049,1,26,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,CONCHALÍ,JUANITA AGUIRRE
118827,3301021002024,1,34,REGIÓN DE ATACAMA,HUASCO,VALLENAR,O'HIGGINS
113256,14101061001049,1,53,REGIÓN DE LOS RÍOS,VALDIVIA,VALDIVIA,HUELLELHUE
13350,13113041001001,3,126,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LA REINA,PARQUE LA QUINTRALA
33358,13132041006016,2,57,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,VITACURA,CLUB DE GOLF
3791,13103091003027,1,19,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,CERRO NAVIA,RÍO VIEJO
139930,8101161008001,2,295,REGIÓN DEL BIOBÍO,CONCEPCIÓN,CONCEPCIÓN,LA TOMA
141035,8103051002026,1,128,REGIÓN DEL BIOBÍO,CONCEPCIÓN,CHIGUAYANTE,LA LEONERA
97861,5604011008042,3,376,REGIÓN DE VALPARAÍSO,SAN ANTONIO,EL QUISCO,EL QUISCO
5239,13105041002045,1,72,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,EL BOSQUE,SARGENTO ALDEA
11645,13110121004022,1,39,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LA FLORIDA,SAN PEDRO
21156,13119181003020,1,45,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,MAIPÚ,EL CARMEN
15223,13114081001013,2,223,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LAS CONDES,CHAPIQUIÑA
143414,8108031003059,1,7,REGIÓN DEL BIOBÍO,CONCEPCIÓN,SAN PEDRO DE LA PAZ,LOS ACACIOS
47332,13121011003008,1,35,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,PEDRO AGUIRRE CERDA,LA VICTORIA
30791,13127101002002,2,198,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,RECOLETA,CERRO SAN CRISTÓBAL
142072,8103011002027,1,77,REGIÓN DEL BIOBÍO,CONCEPCIÓN,CHIGUAYANTE,LONCO
80013,9112041003017,1,25,REGIÓN DE LA ARAUCANÍA,CAUTÍN,PADRE LAS CASAS,PADRE LAS CASAS
39776,13501021001036,1,25,REGIÓN METROPOLITANA DE SANTIAGO,MELIPILLA,MELIPILLA,MELIPILLA ORIENTE
103879,4101151004004,1,25,REGIÓN DE COQUIMBO,ELQUI,LA SERENA,UNIVERSIDAD
7198,13109061003003,1,204,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LA CISTERNA,LA CULTURA
83532,9120031004015,1,47,REGIÓN DE LA ARAUCANÍA,CAUTÍN,VILLARRICA,ESTACIÓN
23706,13122091001009,1,191,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,PEÑALOLÉN,DIAGONAL LAS TORRES
89858,5109181001003,1,294,REGIÓN DE VALPARAÍSO,VALPARAÍSO,VIÑA DEL MAR,QUINTA VERGARA
89763,5109171007500,4,180,REGIÓN DE VALPARAÍSO,VALPARAÍSO,VIÑA DEL MAR,REÑACA ALTO
43254,13201191001019,1,39,REGIÓN METROPOLITANA DE SANTIAGO,CORDILLERA,PUENTE ALTO,LAS NIEVES ORIENTE
17388,13118021007009,4,431,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,MACUL,MACUL
125440,15101181006003,2,40,REGIÓN DE ARICA Y PARINACOTA,ARICA,ARICA,CANCHA RAYADA
11946,13111051003023,1,23,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LA GRANJA,PARQUE INTERCOMUNAL
99740,5801011005007,1,81,REGIÓN DE VALPARAÍSO,MARGA MARGA,QUILPUÉ,EL RETIRO
